rank,ItemCode,profit,profit_pos,weight,cum_profit_pct
351,SKU-00350,77290640.0,77290640.0,0.0004488498350876117,0.5764879929803723
352,SKU-00984,77131797.37,77131797.37,0.00044792738848501687,0.5769359203688573
353,SKU-04235,77062996.37,77062996.37,0.0004475278405254727,0.5773834482093828
354,SKU-00060,76811209.25,76811209.25,0.00044606563750465176,0.5778295138468875
355,SKU-03378,76642408.0,76642408.0,0.0004450853582208331,0.5782745992051083
356,SKU-14329,76588164.0,76588164.0,0.0004447703471088215,0.5787193695522171
357,SKU-13638,76131634.0,76131634.0,0.0004421191410221265,0.5791614886932392
358,SKU-05533,75674331.68,75674331.68,0.0004394634498424807,0.5796009521430817
359,SKU-04892,75670598.88,75670598.88,0.00043944177235780184,0.5800403939154395
360,SKU-02676,75646218.32,75646218.32,0.0004393001871628113,0.5804796941026024
361,SKU-14364,75636877.59,75636877.59,0.0004392459427533965,0.5809189400453557
362,SKU-00329,75426111.19,75426111.19,0.0004380219593075095,0.5813569620046632
363,SKU-00170,75086039.85,75086039.85,0.00043604706344848925,0.5817930090681118
364,SKU-03702,75072717.94,75072717.94,0.00043596969913753836,0.5822289787672493
365,SKU-06414,74988510.7,74988510.7,0.00043548068254009294,0.5826644594497894
366,SKU-01408,74969726.71,74969726.71,0.0004353715982989249,0.5830998310480884
367,SKU-04178,74557019.0,74557019.0,0.00043297488134105155,0.5835328059294295
368,SKU-14293,74524435.58,74524435.58,0.0004327856596876458,0.5839655915891171
369,SKU-07022,74322619.0,74322619.0,0.0004316136505200293,0.5843972052396371
370,SKU-02805,74095319.86,74095319.86,0.00043029365651422785,0.5848274988961514
371,SKU-15015,74084942.19,74084942.19,0.0004302333902844736,0.5852577322864358
372,SKU-15170,73965160.0,73965160.0,0.0004295377793252691,0.5856872700657612
373,SKU-05024,73929813.41,73929813.41,0.00042933251111824673,0.5861166025768794
374,SKU-11299,73743207.09,73743207.09,0.00042824883247412755,0.5865448514093535
375,SKU-14489,73347877.0,73347877.0,0.00042595303254671496,0.5869708044419002
376,SKU-06158,73346617.83,73346617.83,0.00042594572017038004,0.5873967501620706
377,SKU-12034,73180038.0,73180038.0,0.000424978341336094,0.5878217285034066
378,SKU-11974,72988682.0,72988682.0,0.000423867079881369,0.588245595583288
379,SKU-11124,72821001.0,72821001.0,0.0004228933062239465,0.588668488889512
380,SKU-15222,72289999.0,72289999.0,0.00041980961898664074,0.5890882985084986
381,SKU-05974,72088342.48,72088342.48,0.00041863853933525813,0.5895069370478339
382,SKU-14454,72034626.71,72034626.71,0.00041832659581265166,0.5899252636436466
383,SKU-03705,71999245.0,71999245.0,0.0004181211236532982,0.5903433847672999
384,SKU-11275,71748568.78,71748568.78,0.00041666537196063025,0.5907600501392605
385,SKU-10984,71441874.0,71441874.0,0.00041488430375592614,0.5911749344430164
386,SKU-13642,71234954.0,71234954.0,0.0004136826575038531,0.5915886171005202
387,SKU-06313,71157971.82,71157971.82,0.00041323559898813,0.5920018526995084
388,SKU-10119,71081148.0,71081148.0,0.000412789460116233,0.5924146421596247
389,SKU-13624,70945638.0,70945638.0,0.0004120025130660763,0.5928266446726908
390,SKU-05969,70855129.65,70855129.65,0.00041147690404056493,0.5932381215767313
391,SKU-11073,70667008.0,70667008.0,0.0004103844254224695,0.5936485060021538
392,SKU-05027,70550219.78,70550219.78,0.00040970620134142717,0.5940582122034952
393,SKU-02614,70406253.28,70406253.28,0.00040887014486960674,0.5944670823483648
394,SKU-07607,70406247.84,70406247.84,0.0004088701132779017,0.5948759524616426
395,SKU-04590,70247747.74,70247747.74,0.0004079496558493389,0.595283902117492
396,SKU-15174,70148111.06,70148111.06,0.00040737103588466174,0.5956912731533767
397,SKU-02523,69928963.35,69928963.35,0.0004060983796679021,0.5960973715330447
398,SKU-05574,69806372.06,69806372.06,0.0004053864554258506,0.5965027579884704
399,SKU-12000,69802714.77,69802714.77,0.0004053652164502985,0.5969081232049208
400,SKU-02648,69660012.0,69660012.0,0.0004045364988360952,0.5973126597037569
401,SKU-13554,69522631.28,69522631.28,0.00040373868795606863,0.597716398391713
402,SKU-00336,69469160.0,69469160.0,0.0004034281642599274,0.5981198265559728
403,SKU-03527,69105648.79,69105648.79,0.0004013171460737538,0.5985211437020466
404,SKU-04299,69103969.03,69103969.03,0.0004013073912056483,0.5989224510932523
405,SKU-07772,68996981.0,68996981.0,0.00040068607975549277,0.5993231371730077
406,SKU-07449,68342145.1,68342145.1,0.0003968832520686674,0.5997200204250764
407,SKU-02311,68257415.18,68257415.18,0.0003963912001123247,0.6001164116251887
408,SKU-02132,68246968.76,68246968.76,0.00039633053463078313,0.6005127421598194
409,SKU-02670,68153696.66,68153696.66,0.0003957888756834219,0.6009085310355029
410,SKU-00331,67996318.67,67996318.67,0.0003948749346828309,0.6013034059701857
411,SKU-11874,67588510.0,67588510.0,0.00039250666791370073,0.6016959126380994
412,SKU-15195,67380587.4,67380587.4,0.00039129919926392655,0.6020872118373632
413,SKU-04571,67230801.31,67230801.31,0.000390429346694522,0.6024776411840578
414,SKU-01900,67222971.87,67222971.87,0.0003903838787975965,0.6028680250628554
415,SKU-07552,67198834.0,67198834.0,0.0003902437029759334,0.6032582687658313
416,SKU-14297,66917648.16,66917648.16,0.00038861077280595455,0.6036468795386373
417,SKU-05047,66795610.0,66795610.0,0.00038790206075504653,0.6040347815993923
418,SKU-01700,66743909.6,66743909.6,0.00038760182108807053,0.6044223834204804
419,SKU-11977,66692072.0,66692072.0,0.0003873007846597095,0.6048096842051401
420,SKU-15421,66503282.0,66503282.0,0.00038620442473351156,0.6051958886298736
421,SKU-03658,66439199.98,66439199.98,0.0003858322813005023,0.6055817209111741
422,SKU-02076,66383219.0,66383219.0,0.00038550718302675217,0.6059672280942009
423,SKU-13657,66227107.0,66227107.0,0.0003846005940082734,0.6063518286882091
424,SKU-11072,66198419.71,66198419.71,0.0003844339983456471,0.6067362626865548
425,SKU-10986,66012644.0,66012644.0,0.00038335514330192143,0.6071196178298568
426,SKU-04593,65952464.0,65952464.0,0.0003830056600646812,0.6075026234899215
427,SKU-07171,65884727.91,65884727.91,0.0003826122963556217,0.6078852357862771
428,SKU-15220,65367470.6,65367470.6,0.0003796084286390216,0.6082648442149161
429,SKU-06874,65215651.24,65215651.24,0.0003787267682633395,0.6086435709831796
430,SKU-04515,65057744.36,65057744.36,0.00037780975584052613,0.60902138073902
431,SKU-04599,65046692.75,65046692.75,0.00037774557583986946,0.6093991263148599
432,SKU-04584,64869772.38,64869772.38,0.0003767181464008308,0.6097758444612608
433,SKU-05051,64675540.0,64675540.0,0.0003755901809482007,0.610151434642209
434,SKU-02823,64503142.3,64503142.3,0.0003745890160048843,0.6105260236582138
435,SKU-00129,64238808.63,64238808.63,0.00037305395142025154,0.6108990776096341
436,SKU-13653,64191122.0,64191122.0,0.0003727770209146769,0.6112718546305488
437,SKU-10994,63967693.0,63967693.0,0.00037147950196796115,0.6116433341325168
438,SKU-13720,63862180.519999996,63862180.519999996,0.00037086675947743854,0.6120142008919942
439,SKU-06577,63617060.68,63617060.68,0.0003694432753432575,0.6123836441673375
440,SKU-05938,63535133.91,63535133.91,0.00036896750211633424,0.6127526116694538
441,SKU-14795,63504351.4,63504351.4,0.0003687887388852744,0.6131214004083391
442,SKU-09697,63423104.0,63423104.0,0.0003683169109628856,0.6134897173193019
443,SKU-10978,63415040.0,63415040.0,0.0003682700809059713,0.6138579874002079
444,SKU-09562,63399815.59,63399815.59,0.0003681816682091971,0.6142261690684171
445,SKU-11311,63375141.45,63375141.45,0.000368038378107447,0.6145942074465245
446,SKU-12332,63306221.19,63306221.19,0.0003676381375694569,0.614961845584094
447,SKU-03192,63162400.0,63162400.0,0.0003668029249562142,0.6153286485090502
448,SKU-04574,62964582.69,62964582.69,0.0003656541407441676,0.6156943026497944
449,SKU-06924,62766463.55,62766463.55,0.000364503603715147,0.6160588062535095
450,SKU-15080,62724553.14,62724553.14,0.00036426021744461086,0.6164230664709541
451,SKU-10118,62623437.0,62623437.0,0.00036367300581376273,0.6167867394767679
452,SKU-01372,62595755.54,62595755.54,0.0003635122513064125,0.6171502517280743
453,SKU-14792,62551419.0,62551419.0,0.00036325477577422185,0.6175135065038485
454,SKU-14581,62509325.3,62509325.3,0.00036301032508390243,0.6178765168289324
455,SKU-14634,62502710.11,62502710.11,0.00036297190869945316,0.6182394887376319
456,SKU-11959,62335235.0,62335235.0,0.00036199933070676503,0.6186014880683387
457,SKU-11806,61950184.0,61950184.0,0.00035976322452559845,0.6189612512928643
458,SKU-02305,61755236.87,61755236.87,0.000358631108306205,0.6193198824011704
459,SKU-02889,61743953.0,61743953.0,0.0003585655795023466,0.6196784479806728
460,SKU-05930,61578773.56,61578773.56,0.00035760633315112133,0.6200360543138239
461,SKU-14171,61546825.0,61546825.0,0.0003574207983193838,0.6203934751121433
462,SKU-00860,61532914.85,61532914.85,0.0003573400179230312,0.6207508151300664
463,SKU-01052,61478274.0,61478274.0,0.0003570227021845208,0.6211078378322509
464,SKU-06917,61473701.0,61473701.0,0.00035699614540745365,0.6214648339776583
465,SKU-14453,61460030.08,61460030.08,0.0003569167542911749,0.6218217507319495
466,SKU-03101,61244778.34,61244778.34,0.00035566672313602706,0.6221774174550855
467,SKU-04265,61094220.26,61094220.26,0.0003547923873900802,0.6225322098424756
468,SKU-13635,61080436.0,61080436.0,0.00035471233807456403,0.6228869221805501
469,SKU-08523,61074176.86,61074176.86,0.0003546759893788256,0.623241598169929
470,SKU-05031,60856727.35,60856727.35,0.00035341319511675995,0.6235950113650457
471,SKU-13682,60824263.0,60824263.0,0.00035322466493841327,0.6239482360299842
472,SKU-11860,60751353.0,60751353.0,0.0003528012547884102,0.6243010372847726
473,SKU-15447,60724686.0,60724686.0,0.00035264639155332397,0.6246536836763259
474,SKU-14281,60293678.64,60293678.64,0.00035014340306134686,0.6250038270793873
475,SKU-10902,59808905.0,59808905.0,0.00034732817772010474,0.6253511552571074
476,SKU-16258,59735155.0,59735155.0,0.00034689988943917304,0.6256980551465465
477,SKU-06694,59700373.12,59700373.12,0.00034669790067181337,0.6260447530472183
478,SKU-14584,59622846.3,59622846.3,0.00034624767926891303,0.6263910007264872
479,SKU-11836,59585909.0,59585909.0,0.00034603317333373667,0.6267370338998209
480,SKU-07703,59089331.0,59089331.0,0.00034314939654772305,0.6270801832963687
481,SKU-14423,59075446.0,59075446.0,0.00034306876220493337,0.6274232520585736
482,SKU-14219,59024949.3,59024949.3,0.000342775512783432,0.627766027571357
483,SKU-11062,58937024.0,58937024.0,0.00034226490430089095,0.6281082924756579
484,SKU-13633,58929840.0,58929840.0,0.0003422231846668542,0.6284505156603248
485,SKU-11066,58686769.11,58686769.11,0.0003408115993973946,0.6287913272597222
486,SKU-03896,58615784.8,58615784.8,0.00034039937230447226,0.6291317266320267
487,SKU-01676,58395828.0,58395828.0,0.0003391220174603877,0.6294708486494871
488,SKU-09673,58344749.9,58344749.9,0.00033882539167540794,0.6298096740411625
489,SKU-04203,58156121.56,58156121.56,0.0003377299705571218,0.6301474040117195
490,SKU-14387,58085138.339999996,58085138.339999996,0.00033731774979415505,0.6304847217615137
491,SKU-09128,57989284.8,57989284.8,0.00033676109965357444,0.6308214828611673
492,SKU-10392,57979859.0,57979859.0,0.0003367063612172571,0.6311581892223845
493,SKU-03849,57755810.07,57755810.07,0.000335405242151843,0.6314935944645365
494,SKU-11936,57634530.0,57634530.0,0.00033470093255602503,0.6318282953970925
495,SKU-14824,57495968.62,57495968.62,0.0003338962652306864,0.6321621916623231
496,SKU-00341,57483835.49,57483835.49,0.0003338258045203132,0.6324960174668435
497,SKU-10502,57252364.4,57252364.4,0.00033248158275459813,0.632828499049598
498,SKU-04859,57008388.0,57008388.0,0.0003310647389180706,0.6331595637885161
499,SKU-03126,56984412.18,56984412.18,0.0003309255041691658,0.6334904892926853
500,SKU-03321,56821847.55,56821847.55,0.0003299814428007183,0.633820470735486
501,SKU-03381,56647385.0,56647385.0,0.00032896828665663074,0.6341494390221426
502,SKU-14424,56591969.0,56591969.0,0.00032864646939051396,0.6344780854915331
503,SKU-14390,56590396.99,56590396.99,0.0003286373402588461,0.634806722831792
504,SKU-14745,56582076.03,56582076.03,0.00032858901795845147,0.6351353118497505
505,SKU-10533,56491986.0,56491986.0,0.0003280658382421425,0.6354633776879925
506,SKU-15197,56265154.0,56265154.0,0.00032674855705786725,0.6357901262450505
507,SKU-01656,56211829.6,56211829.6,0.00032643888633776265,0.6361165651313883
508,SKU-03928,56094099.65,56094099.65,0.00032575519334929247,0.6364423203247375
509,SKU-15971,56066644.0,56066644.0,0.00032559575018806724,0.6367679160749256
510,SKU-10371,55791111.0,55791111.0,0.00032399564774861017,0.6370919117226742
511,SKU-06530,55786954.22,55786954.22,0.0003239715080854182,0.6374158832307596
512,SKU-09701,55648308.0,55648308.0,0.00032316634806885575,0.6377390495788284
513,SKU-11320,55552499.46,55552499.46,0.00032260995925671775,0.6380616595380852
514,SKU-02691,55457367.7,55457367.7,0.00032205750070821057,0.6383837170387934
515,SKU-04939,55396482.0,55396482.0,0.00032170391926026037,0.6387054209580537
516,SKU-15288,55145634.26,55145634.26,0.0003202471714997152,0.6390256681295533
517,SKU-08895,55120534.29,55120534.29,0.0003201014084759493,0.6393457695380292
518,SKU-05278,55098157.42,55098157.42,0.0003199714593073401,0.6396657409973366
519,SKU-12202,55011680.0,55011680.0,0.0003194692590964762,0.6399852102564331
520,SKU-13647,54902422.0,54902422.0,0.00031883476525243503,0.6403040450216855
521,SKU-14350,54592507.28,54592507.28,0.000317034997894276,0.6406210800195797
522,SKU-13658,54484018.0,54484018.0,0.0003164049682369103,0.6409374849878167
523,SKU-14796,54385383.55,54385383.55,0.00031583216852123375,0.6412533171563379
524,SKU-13788,54001243.97,54001243.97,0.0003136013552282707,0.6415669185115662
525,SKU-15199,53957767.28,53957767.28,0.0003133488731018883,0.6418802673846681
526,SKU-04463,53864816.1,53864816.1,0.00031280907783283376,0.642193076462501
527,SKU-01789,53816894.65,53816894.65,0.00031253078365737265,0.6425056072461584
528,SKU-03074,53610757.77,53610757.77,0.0003113336852170767,0.6428169409313754
529,SKU-02512,53552471.36,53552471.36,0.00031099519862262816,0.6431279361299981
530,SKU-04588,53462773.1,53462773.1,0.0003104742940317405,0.6434384104240298
531,SKU-03795,53238382.43,53238382.43,0.0003091711903800603,0.6437475816144098
532,SKU-03257,53189987.0,53189987.0,0.0003088901436611498,0.644056471758071
533,SKU-07106,53095971.58,53095971.58,0.0003083441680325007,0.6443648159261035
534,SKU-12266,53094507.16,53094507.16,0.00030833566370810255,0.6446731515898116
535,SKU-09226,53068873.17,53068873.17,0.0003081867994706718,0.6449813383892823
536,SKU-01310,53027094.09,53027094.09,0.0003079441758726771,0.6452892825651549
537,SKU-04241,53016043.12,53016043.12,0.0003078799995886916,0.6455971625647436
538,SKU-13737,52863523.41,52863523.41,0.00030699427207134787,0.6459041568368149
539,SKU-04250,52803940.0,52803940.0,0.0003066482534104536,0.6462108050902254
540,SKU-09910,52741501.0,52741501.0,0.0003062856514853947,0.6465170907417108
541,SKU-08635,52604099.07,52604099.07,0.0003054877174325622,0.6468225784591434
542,SKU-14362,52593038.2,52593038.2,0.0003054234836563194,0.6471280019427997
543,SKU-01323,52366536.55,52366536.55,0.00030410812091317773,0.6474321100637129
544,SKU-13644,52298345.0,52298345.0,0.0003037121122118412,0.6477358221759247
545,SKU-04827,52259643.9,52259643.9,0.0003034873633631745,0.6480393095392879
546,SKU-01801,52137501.21,52137501.21,0.0003027780442753308,0.6483420875835633
547,SKU-06546,52130338.6,52130338.6,0.0003027364488594138,0.6486448240324227
548,SKU-06908,52082852.5,52082852.5,0.00030246068289145237,0.6489472847153142
549,SKU-00134,52081738.66,52081738.66,0.0003024542144898411,0.649249738929804
550,SKU-03632,52052306.4,52052306.4,0.000302283292563884,0.6495520222223679
551,SKU-06519,51447909.89,51447909.89,0.00029877338148227015,0.6498507956038502
552,SKU-00419,51172068.74,51172068.74,0.00029717148952371116,0.6501479670933739
553,SKU-01034,51150992.41,51150992.41,0.00029704909297938506,0.6504450161863533
554,SKU-14394,51119748.23,51119748.23,0.0002968676486927231,0.6507418838350459
555,SKU-06720,51114997.77,51114997.77,0.0002968400613524243,0.6510387238963984
556,SKU-14663,51099011.08,51099011.08,0.00029674722186797835,0.6513354711182664
557,SKU-12114,51039111.14,51039111.14,0.0002963993650228189,0.6516318704832892
558,SKU-09467,50549778.0,50549778.0,0.00029355766130304245,0.6519254281445923
559,SKU-13659,50535975.67,50535975.67,0.00029347750704963833,0.6522189056516419
560,SKU-14662,50440573.07,50440573.07,0.00029292347565234455,0.6525118291272943
561,SKU-02814,50420721.04,50420721.04,0.0002928081889838469,0.6528046373162781
562,SKU-14886,50389732.0,50389732.0,0.00029262822637138146,0.6530972655426495
563,SKU-05566,50333347.42,50333347.42,0.00029230078427186615,0.6533895663269214
564,SKU-00090,50188931.82,50188931.82,0.0002914621197421886,0.6536810284466635
565,SKU-05967,50118973.230000004,50118973.230000004,0.0002910558493117139,0.6539720842959753
566,SKU-01104,50106239.44,50106239.44,0.00029098190038928884,0.6542630661963645
567,SKU-15290,50072374.95,50072374.95,0.00029078523917970615,0.6545538514355442
568,SKU-00292,50061775.0,50061775.0,0.0002907236821035914,0.6548445751176478
569,SKU-01679,49871295.66,49871295.66,0.0002896175116753662,0.6551341926293233
570,SKU-02159,49826378.42,49826378.42,0.0002893566638448063,0.655423549293168
571,SKU-11967,49817891.0,49817891.0,0.00028930737486146596,0.6557128566680295
572,SKU-07440,49562616.97,49562616.97,0.0002878249223126496,0.6560006815903422
573,SKU-09634,49431576.0,49431576.0,0.00028706392825471165,0.6562877455185968
574,SKU-13549,49422540.0,49422540.0,0.00028701145350343705,0.6565747569721003
575,SKU-11016,49407578.0,49407578.0,0.00028692456469992113,0.6568616815368002
576,SKU-14992,49395687.0,49395687.0,0.00028685551011078817,0.657148537046911
577,SKU-12043,49359210.0,49359210.0,0.00028664367727521464,0.6574351807241863
578,SKU-05713,49349319.0,49349319.0,0.00028658623728353063,0.6577217669614698
579,SKU-08273,49340041.75,49340041.75,0.0002865323615214388,0.6580082993229912
580,SKU-14665,49253437.69,49253437.69,0.00028602942587426444,0.6582943287488655
581,SKU-14349,49126476.28,49126476.28,0.00028529212303991103,0.6585796208719054
582,SKU-15977,49117751.0,49117751.0,0.0002852414527324961,0.6588648623246379
583,SKU-01867,49096570.0,49096570.0,0.0002851184483382126,0.659149980772976
584,SKU-14413,49094839.04,49094839.04,0.0002851083961364124,0.6594350891691124
585,SKU-06548,49071630.41,49071630.41,0.00028497361668901604,0.6597200627858015
586,SKU-13825,49003591.28,49003591.28,0.0002845784931361511,0.6600046412789377
587,SKU-01876,48852504.0,48852504.0,0.0002837010841677193,0.6602883423631054
588,SKU-03929,48822111.57,48822111.57,0.00028352458624774594,0.6605718669493531
589,SKU-15203,48802442.0,48802442.0,0.0002834103591789735,0.6608552773085321
590,SKU-05824,48792113.0,48792113.0,0.00028335037559044815,0.6611386276841226
591,SKU-04612,48672081.42,48672081.42,0.00028265331634901475,0.6614212810004716
592,SKU-03456,48351737.0,48351737.0,0.00028079298060734877,0.6617020739810789
593,SKU-15191,48327556.24,48327556.24,0.0002806525557106434,0.6619827265367896
594,SKU-11837,48196159.0,48196159.0,0.00027988949268638883,0.662262616029476
595,SKU-04279,48132256.44,48132256.44,0.0002795183914312087,0.6625421344209073
596,SKU-03155,48033461.85,48033461.85,0.00027894466173471443,0.662821079082642
597,SKU-06819,48019114.93,48019114.93,0.00027886134488449795,0.6630999404275264
598,SKU-00286,47888044.6,47888044.6,0.0002781001803242695,0.6633780406078508
599,SKU-14374,47782892.1,47782892.1,0.00027748952834514174,0.6636555301361959
600,SKU-09841,47672525.69,47672525.69,0.0002768485976331213,0.663932378733829
601,SKU-14664,47612855.25,47612855.25,0.0002765020735630191,0.664208880807392
602,SKU-01692,47456832.64,47456832.64,0.0002755960036589733,0.664484476811051
603,SKU-10384,47455799.0,47455799.0,0.00027559000100271975,0.6647600668120537
604,SKU-05061,47431048.0,47431048.0,0.0002754462645519897,0.6650355130766057
605,SKU-01812,47339433.85,47339433.85,0.00027491423381554875,0.6653104273104213
606,SKU-01689,47309033.41,47309033.41,0.00027473768937911255,0.6655851649998005
607,SKU-00332,47302428.83,47302428.83,0.0002746993346101027,0.6658598643344106
608,SKU-14516,47241607.0,47241607.0,0.0002743461240743221,0.6661342104584849
609,SKU-05378,47188355.0,47188355.0,0.00027403687380264517,0.6664082473322875
610,SKU-00310,47156506.23,47156506.23,0.0002738519184812473,0.6666820992507687
611,SKU-14964,47153237.17,47153237.17,0.00027383293407327907,0.6669559321848421
612,SKU-02144,47090103.33,47090103.33,0.0002734662970047744,0.6672293984818468
613,SKU-14944,46779002.0,46779002.0,0.00027165963864787584,0.6675010581204947
614,SKU-01683,46686252.21,46686252.21,0.00027112101291071144,0.6677721791334055
615,SKU-14344,46684448.54,46684448.54,0.000271110538460221,0.6680432896718657
616,SKU-04874,46370152.88,46370152.88,0.00026928532967478787,0.6683125750015404
617,SKU-05402,46307174.0,46307174.0,0.00026891959250529353,0.6685814945940457
618,SKU-06704,46228094.68,46228094.68,0.0002684603552711234,0.6688499549493168
619,SKU-06603,46170039.09,46170039.09,0.0002681232091173665,0.6691180781584342
620,SKU-09280,45915817.28,45915817.28,0.00026664686712441393,0.6693847250255586
621,SKU-06838,45887955.76,45887955.76,0.00026648506695485535,0.6696512100925134
622,SKU-03799,45737350.089999996,45737350.089999996,0.0002656104548395622,0.6699168205473529
623,SKU-01149,45728842.0,45728842.0,0.00026556104581935736,0.6701823815931722
624,SKU-05288,45599265.81,45599265.81,0.00026480855817644506,0.6704471901513487
625,SKU-09450,45562507.22,45562507.22,0.0002645950900636237,0.6707117852414123
626,SKU-02981,45537007.15,45537007.15,0.0002644470035396381,0.670976232244952
627,SKU-03269,45238759.0,45238759.0,0.0002627149874385593,0.6712389472323905
628,SKU-13516,45015472.94,45015472.94,0.0002614182985871232,0.6715003655309776
629,SKU-04465,45003094.75,45003094.75,0.0002613464147401246,0.6717617119457178
630,SKU-14426,45000550.02,45000550.02,0.00026133163673284143,0.6720230435824506
631,SKU-00290,44785999.5,44785999.5,0.0002600856777717051,0.6722831292602224
632,SKU-13625,44768459.0,44768459.0,0.000259983814848428,0.6725431130750708
633,SKU-00213,44644035.0,44644035.0,0.00025926124751193114,0.6728023743225827
634,SKU-00207,44640989.0,44640989.0,0.00025924355848001634,0.6730616178810627
635,SKU-01811,44582077.57,44582077.57,0.000258901442207719,0.6733205193232704
636,SKU-09994,44460673.0,44460673.0,0.0002581964096032098,0.6735787157328736
637,SKU-00964,44454630.5,44454630.5,0.000258161319000667,0.6738368770518743
638,SKU-00367,44448164.08,44448164.08,0.00025812376656804897,0.6740950008184424
639,SKU-11020,44399214.56,44399214.56,0.0002578395020829882,0.6743528403205253
640,SKU-11140,44146869.0,44146869.0,0.0002563740560342675,0.6746092143765596
641,SKU-04244,44075344.3,44075344.3,0.0002559586907351874,0.6748651730672949
642,SKU-07601,43958039.98,43958039.98,0.0002552774695072733,0.6751204505368021
643,SKU-02668,43928874.98,43928874.98,0.0002551080996399734,0.675375558636442
644,SKU-05597,43769418.37,43769418.37,0.00025418208747210767,0.6756297407239141
645,SKU-09435,43766593.56,43766593.56,0.00025416568295659773,0.6758839064068707
646,SKU-00995,43564078.04,43564078.04,0.0002529896148356107,0.6761368960217062
647,SKU-09523,43547678.0,43547678.0,0.00025289437490423703,0.6763897903966105
648,SKU-00246,43542837.65,43542837.65,0.0002528662655458559,0.6766426566621564
649,SKU-05830,43452393.0,43452393.0,0.0002523410264452732,0.6768949976886016
650,SKU-11389,43364459.0,43364459.0,0.00025183036743923326,0.6771468280560409
651,SKU-05902,43305340.84,43305340.84,0.00025148705062407064,0.6773983151066649
652,SKU-03145,43271185.0,43271185.0,0.00025128869745800445,0.6776496038041229
653,SKU-05949,43211689.1,43211689.1,0.00025094318699382163,0.6779005469911168
654,SKU-01124,43154788.57,43154788.57,0.00025061274861852936,0.6781511597397353
655,SKU-15105,43127354.0,43127354.0,0.00025045342787516123,0.6784016131676105
656,SKU-14650,43048559.04,43048559.04,0.0002499958420044564,0.678651609009615
657,SKU-14773,42986452.47,42986452.47,0.0002496351705997125,0.6789012441802146
658,SKU-14150,42981641.03,42981641.03,0.0002496072291303375,0.679150851409345
659,SKU-11922,42949815.0,42949815.0,0.0002494224058669126,0.6794002738152118
660,SKU-11844,42901640.0,42901640.0,0.00024914263925086,0.6796494164544628
661,SKU-12178,42856982.0,42856982.0,0.00024888329690442133,0.6798982997513672
662,SKU-01945,42844145.23,42844145.23,0.00024880874994637366,0.6801471085013135
663,SKU-03362,42812230.73,42812230.73,0.00024862341291123066,0.6803957319142248
664,SKU-11992,42563938.0,42563938.0,0.00024718150285699966,0.6806429134170817
665,SKU-02029,42520777.69,42520777.69,0.0002469308580437877,0.6808898442751256
666,SKU-13646,42489665.0,42489665.0,0.00024675017735883504,0.6811365944524843
667,SKU-10974,42194371.8,42194371.8,0.00024503532153512215,0.6813816297740195
668,SKU-10761,41997166.0,41997166.0,0.0002438900885443186,0.6816255198625638
669,SKU-07519,41946905.31,41946905.31,0.00024359820970338926,0.6818691180722671
670,SKU-07537,41901411.78,41901411.78,0.00024333401518464735,0.6821124520874519
671,SKU-00358,41798409.0,41798409.0,0.00024273584727173362,0.6823551879347236
672,SKU-14418,41603493.51,41603493.51,0.00024160391479527177,0.6825967918495188
673,SKU-09594,41584806.0,41584806.0,0.00024149539084228474,0.6828382872403611
674,SKU-05913,41569811.0,41569811.0,0.0002414083103979109,0.683079695550759
675,SKU-01882,41525529.0,41525529.0,0.0002411511515957927,0.6833208467023548
676,SKU-05708,41439122.94,41439122.94,0.0002406493657937658,0.6835614960681485
677,SKU-08865,41416010.0,41416010.0,0.00024051514204678442,0.6838020112101953
678,SKU-01828,41378362.3,41378362.3,0.00024029651060659415,0.684042307720802
679,SKU-01453,41372155.78,41372155.78,0.00024026046749091458,0.6842825681882929
680,SKU-13069,41302343.0,41302343.0,0.00023985504382266693,0.6845224232321155
681,SKU-11873,41132980.0,41132980.0,0.00023887150228878984,0.6847612947344043
682,SKU-09553,41105619.79,41105619.79,0.00023871261337615485,0.6850000073477804
683,SKU-06431,41003485.47,41003485.47,0.0002381194888698914,0.6852381268366503
684,SKU-02979,40979717.07,40979717.07,0.00023798145867088807,0.6854761082953212
685,SKU-13125,40955558.47,40955558.47,0.0002378411624639224,0.6857139494577852
686,SKU-06319,40914927.57,40914927.57,0.0002376052066901772,0.6859515546644754
687,SKU-00953,40871477.21,40871477.21,0.00023735287746997025,0.6861889075419454
688,SKU-01788,40781951.34,40781951.34,0.00023683297399930973,0.6864257405159447
689,SKU-03802,40775336.0,40775336.0,0.0002367945567437656,0.6866625350726885
690,SKU-09813,40725141.0,40725141.0,0.00023650305938428942,0.6868990381320728
691,SKU-14609,40580567.46,40580567.46,0.0002356634776498513,0.6871347016097227
692,SKU-14726,40565823.41,40565823.41,0.00023557785454709235,0.6873702794642698
693,SKU-10749,40444165.0,40444165.0,0.00023487134781787495,0.6876051508120876
694,SKU-12632,40413289.0,40413289.0,0.00023469204166245736,0.6878398428537501
695,SKU-11929,40373031.0,40373031.0,0.00023445825143040652,0.6880743011051805
696,SKU-01131,40369488.98,40369488.98,0.00023443768186217837,0.6883087387870427
697,SKU-02739,40331822.04,40331822.04,0.00023421893868956064,0.6885429577257322
698,SKU-01191,40326572.71,40326572.71,0.0002341884542621472,0.6887771461799944
699,SKU-04831,40113834.03,40113834.03,0.00023295301719713187,0.6890100991971915
700,SKU-03647,40015361.5,40015361.5,0.0002323811577992648,0.6892424803549908
